Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.00592635707688877,DefaultEntity.11,Input@Sink1,1.OnExited,[Fire] ExitedEvent,Firing event 'Input@Sink1.Exited'.
0.00592635707688877,DefaultEntity.11,Input@Sink1,1.OnExited,[End],Process 'Input@Sink1.OnExited' execution ended.
0.00592635707688877,DefaultEntity.11,Sink1,2.OnEnteredInputBuffer,[Tally] TimeInSystem,Recorded '1' observation(s) of value '0.00592635707688877' Hours for tally statistic 'Sink1.TimeInSystem'.
0.00592635707688877,DefaultEntity.11,Sink1,2.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'DefaultEntity.11'.
0.00592635707688877,DefaultEntity.11,DefaultEntity.11,1.OnDestroying,[Begin],Process 'DefaultEntity.11.OnDestroying' execution started.
0.00592635707688877,DefaultEntity.11,DefaultEntity.11,1.OnDestroying,[Assign] Assign2,Assigning state variable 'DefaultEntity.11.WhereAmI' the value 'On Destroying'.
0.00592635707688877,DefaultEntity.11,DefaultEntity.11,1.OnDestroying,[DataShareStep] DataShareStep2,Execute. Assoc. Object=DefaultEntity.11
0.00592635707688877,DefaultEntity.11,DefaultEntity.11,1.OnDestroying,[End],Process 'DefaultEntity.11.OnDestroying' execution ended.
0.00592635707688877,--,--,--,--,Object 'DefaultEntity.11' destroyed.
0.00592635707688877, ,Sink1,2.OnEnteredInputBuffer,[End],Process 'Sink1.OnEnteredInputBuffer' execution ended.
0.00592635707688877, ,Path2,0.OnReachedEnd,[End],Process 'Path2.OnReachedEnd' execution ended.
0.00592635707688877, ,Input@Sink1,4.OnEnteredToAssociatedObject,[End],Process 'Input@Sink1.OnEnteredToAssociatedObject' execution ended.
0.00655278052637456,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0.00655278052637456,Source1,Source1,4.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0.00655278052637456,Source1,Source1,4.OnEntityArrival,[Create] Entities,Creating '1' object(s) of entity type 'DefaultEntity' using creation method 'NewObject'.
0.00655278052637456,--,--,--,--,Object 'DefaultEntity.12' created.
0.00655278052637456,DefaultEntity.12,DefaultEntity.12,0.OnCreated,[Begin],Process 'DefaultEntity.12.OnCreated' execution started.
0.00655278052637456,DefaultEntity.12,DefaultEntity.12,0.OnCreated,[Assign] Assign1,Assigning state variable 'DefaultEntity.12.WhereAmI' the value 'On Created'.
0.00655278052637456,DefaultEntity.12,DefaultEntity.12,0.OnCreated,[DataShareStep] DataShareStep1,Execute. Assoc. Object=DefaultEntity.12
0.00655278052637456,DefaultEntity.12,DefaultEntity.12,0.OnCreated,[End],Process 'DefaultEntity.12.OnCreated' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,0.OnEntityArrival,[Transfer] ToProcessing,Entity 'DefaultEntity.12' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0.00655278052637456,Source1,Source1,4.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,2.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0.00655278052637456,DefaultEntity.12,Source1,2.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.12' ending transfer into station 'Source1.Processing'.
0.00655278052637456,DefaultEntity.12,Source1,2.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.12' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0.00655278052637456,DefaultEntity.12,Source1,0.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.12' ending transfer into station 'Source1.OutputBuffer'.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.12' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.00655278052637456,DefaultEntity.12,Output@Source1,0.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.00655278052637456,DefaultEntity.12,Output@Source1,0.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0.00655278052637456,DefaultEntity.12,Output@Source1,0.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.12' transferring from '[Node] Output@Source1' onto link 'Path1'.
0.00655278052637456,DefaultEntity.12,Path1,1.OnEntered,[Begin],Process 'Path1.OnEntered' execution started.
0.00655278052637456,DefaultEntity.12,Path1,1.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.12.Movement.Rate' the value '5040' Meters per Hour.
0.00655278052637456,DefaultEntity.12,Path1,1.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.12' ending transfer onto link 'Path1'.
0.00655278052637456,DefaultEntity.12,Path1,1.OnEntered,[End],Process 'Path1.OnEntered' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,2.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,3.OnExitedOutputBuffer,[Begin],Process 'Source1.OnExitedOutputBuffer' execution started.
0.00655278052637456,DefaultEntity.12,Source1,3.OnExitedOutputBuffer,[Execute] Exited_AddOnProcess,Executing process 'Source1_Exited'.
0.00655278052637456,DefaultEntity.12,Model,2.Source1_Exited,[Begin],Process 'Source1_Exited' execution started.
0.00655278052637456,DefaultEntity.12,Model,2.Source1_Exited,[DataShareStep] DataShareStep1,Execute. Assoc. Object=DefaultEntity.12
0.00655278052637456,DefaultEntity.12,Model,2.Source1_Exited,[End],Process 'Source1_Exited' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,3.OnExitedOutputBuffer,[End],Process 'Source1.OnExitedOutputBuffer' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.00655278052637456,DefaultEntity.12,Output@Source1,0.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.00665198687558091,DefaultEntity.12,Output@Source1,0.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0.00665198687558091,DefaultEntity.12,Output@Source1,0.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0.00665198687558091,DefaultEntity.12,Output@Source1,0.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0.00758472667281298,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0.00758472667281298,Source1,Source1,0.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0.00758472667281298,Source1,Source1,0.OnEntityArrival,[Create] Entities,Creating '1' object(s) of entity type 'DefaultEntity' using creation method 'NewObject'.
0.00758472667281298,--,--,--,--,Object 'DefaultEntity.13' created.
0.00758472667281298,DefaultEntity.13,DefaultEntity.13,4.OnCreated,[Begin],Process 'DefaultEntity.13.OnCreated' execution started.
0.00758472667281298,DefaultEntity.13,DefaultEntity.13,4.OnCreated,[Assign] Assign1,Assigning state variable 'DefaultEntity.13.WhereAmI' the value 'On Created'.
0.00758472667281298,DefaultEntity.13,DefaultEntity.13,4.OnCreated,[DataShareStep] DataShareStep1,Execute. Assoc. Object=DefaultEntity.13
0.00758472667281298,DefaultEntity.13,DefaultEntity.13,4.OnCreated,[End],Process 'DefaultEntity.13.OnCreated' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,4.OnEntityArrival,[Transfer] ToProcessing,Entity 'DefaultEntity.13' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0.00758472667281298,Source1,Source1,0.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.13' ending transfer into station 'Source1.Processing'.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.13' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0.00758472667281298,DefaultEntity.13,Source1,4.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.13' ending transfer into station 'Source1.OutputBuffer'.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.13' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.00758472667281298,DefaultEntity.13,Output@Source1,4.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.00758472667281298,DefaultEntity.13,Output@Source1,4.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0.00758472667281298,DefaultEntity.13,Output@Source1,4.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.13' transferring from '[Node] Output@Source1' onto link 'Path1'.
0.00758472667281298,DefaultEntity.13,Path1,2.OnEntered,[Begin],Process 'Path1.OnEntered' execution started.
0.00758472667281298,DefaultEntity.13,Path1,2.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.13.Movement.Rate' the value '5040' Meters per Hour.
0.00758472667281298,DefaultEntity.13,Path1,2.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.13' ending transfer onto link 'Path1'.
0.00758472667281298,DefaultEntity.13,Path1,2.OnEntered,[End],Process 'Path1.OnEntered' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,1.OnExitedOutputBuffer,[Begin],Process 'Source1.OnExitedOutputBuffer' execution started.
0.00758472667281298,DefaultEntity.13,Source1,1.OnExitedOutputBuffer,[Execute] Exited_AddOnProcess,Executing process 'Source1_Exited'.
0.00758472667281298,DefaultEntity.13,Model,3.Source1_Exited,[Begin],Process 'Source1_Exited' execution started.
0.00758472667281298,DefaultEntity.13,Model,3.Source1_Exited,[DataShareStep] DataShareStep1,Execute. Assoc. Object=DefaultEntity.13
0.00758472667281298,DefaultEntity.13,Model,3.Source1_Exited,[End],Process 'Source1_Exited' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,1.OnExitedOutputBuffer,[End],Process 'Source1.OnExitedOutputBuffer' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.00758472667281298,DefaultEntity.13,Output@Source1,4.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.00764008211367614,DefaultEntity.12,Path1,4.OnReachedEnd,[Begin],Process 'Path1.OnReachedEnd' execution started.
0.00764008211367614,DefaultEntity.12,Path1,4.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.12' transferring from '[EndOfLink] Path1' into node 'Input@Server1'.
0.00764008211367614,DefaultEntity.12,Input@Server1,0.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' execution started.
0.00764008211367614,DefaultEntity.12,Input@Server1,0.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.00764008211367614,DefaultEntity.12,Input@Server1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.12' transferring from '[Node] Input@Server1' into object 'Server1'.
0.00764008211367614,DefaultEntity.12,Input@Server1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.12' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.00764008211367614,DefaultEntity.12,Server1,1.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.00764008211367614,DefaultEntity.12,Server1,1.OnEnteredInputBuffer,[Execute] Entered_AddOnProcess,Executing process 'Server1_Entered'.
0.00764008211367614,DefaultEntity.12,Model,3.Server1_Entered,[Begin],Process 'Server1_Entered' execution started.
0.00764008211367614,DefaultEntity.12,Model,3.Server1_Entered,[Assign] Assign1,Assigning state variable 'Model.ServerWhereAmI' the value 'Entered'.
0.00764008211367614,DefaultEntity.12,Model,3.Server1_Entered,[DataShareStep] DataShareStep1,Execute. Assoc. Object=DefaultEntity.12
0.00764008211367614,DefaultEntity.12,Model,3.Server1_Entered,[End],Process 'Server1_Entered' execution ended.
0.00764008211367614,DefaultEntity.12,Server1,1.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.12' ending transfer into station 'Server1.InputBuffer'.
0.00764008211367614,DefaultEntity.12,Input@Server1,3.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.00764008211367614,DefaultEntity.12,Input@Server1,3.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.00764008211367614,DefaultEntity.12,Input@Server1,3.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.00764008211367614,DefaultEntity.12,Server1,1.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.00764008211367614,DefaultEntity.12,Server1,1.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0.00764008211367614,DefaultEntity.12,Server1,1.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' seized '1' capacity unit(s) of resource 'Server1'.
